codepoint;char;nameStartChar;nameChar
47036;랼;1;1
47037;랽;1;1
47038;랾;1;1
47039;랿;1;1
47040;럀;1;1
47041;럁;1;1
47042;럂;1;1
47043;럃;1;1
47044;럄;1;1
47045;럅;1;1
47046;럆;1;1
47047;럇;1;1
47048;럈;1;1
47049;량;1;1
47050;럊;1;1
47051;럋;1;1
47052;럌;1;1
47053;럍;1;1
47054;럎;1;1
47055;럏;1;1
47056;럐;1;1
47057;럑;1;1
47058;럒;1;1
47059;럓;1;1
47060;럔;1;1
47061;럕;1;1
47062;럖;1;1
47063;럗;1;1
47064;럘;1;1
47065;럙;1;1
47066;럚;1;1
47067;럛;1;1
47068;럜;1;1
47069;럝;1;1
47070;럞;1;1
47071;럟;1;1
47072;럠;1;1
47073;럡;1;1
47074;럢;1;1
47075;럣;1;1
47076;럤;1;1
47077;럥;1;1
47078;럦;1;1
47079;럧;1;1
47080;럨;1;1
47081;럩;1;1
47082;럪;1;1
47083;럫;1;1
47084;러;1;1
47085;럭;1;1
47086;럮;1;1
47087;럯;1;1
47088;런;1;1
47089;럱;1;1
47090;럲;1;1
47091;럳;1;1
47092;럴;1;1
47093;럵;1;1
47094;럶;1;1
47095;럷;1;1
47096;럸;1;1
47097;럹;1;1
47098;럺;1;1
47099;럻;1;1
47100;럼;1;1
47101;럽;1;1
47102;럾;1;1
47103;럿;1;1
47104;렀;1;1
47105;렁;1;1
47106;렂;1;1
47107;렃;1;1
47108;렄;1;1
47109;렅;1;1
47110;렆;1;1
47111;렇;1;1
47112;레;1;1
47113;렉;1;1
47114;렊;1;1
47115;렋;1;1
47116;렌;1;1
47117;렍;1;1
47118;렎;1;1
47119;렏;1;1
47120;렐;1;1
47121;렑;1;1
47122;렒;1;1
47123;렓;1;1
47124;렔;1;1
47125;렕;1;1
47126;렖;1;1
47127;렗;1;1
47128;렘;1;1
47129;렙;1;1
47130;렚;1;1
47131;렛;1;1
47132;렜;1;1
47133;렝;1;1
47134;렞;1;1
47135;렟;1;1
47136;렠;1;1
47137;렡;1;1
47138;렢;1;1
47139;렣;1;1
47140;려;1;1
47141;력;1;1
47142;렦;1;1
47143;렧;1;1
47144;련;1;1
47145;렩;1;1
47146;렪;1;1
47147;렫;1;1
47148;렬;1;1
47149;렭;1;1
47150;렮;1;1
47151;렯;1;1
47152;렰;1;1
47153;렱;1;1
47154;렲;1;1
47155;렳;1;1
47156;렴;1;1
47157;렵;1;1
47158;렶;1;1
47159;렷;1;1
47160;렸;1;1
47161;령;1;1
47162;렺;1;1
47163;렻;1;1
47164;렼;1;1
47165;렽;1;1
47166;렾;1;1
47167;렿;1;1
47168;례;1;1
47169;롁;1;1
47170;롂;1;1
47171;롃;1;1
47172;롄;1;1
47173;롅;1;1
47174;롆;1;1
47175;롇;1;1
47176;롈;1;1
47177;롉;1;1
47178;롊;1;1
47179;롋;1;1
47180;롌;1;1
47181;롍;1;1
47182;롎;1;1
47183;롏;1;1
47184;롐;1;1
47185;롑;1;1
47186;롒;1;1
47187;롓;1;1
47188;롔;1;1
47189;롕;1;1
47190;롖;1;1
47191;롗;1;1
47192;롘;1;1
47193;롙;1;1
47194;롚;1;1
47195;롛;1;1
47196;로;1;1
47197;록;1;1
47198;롞;1;1
47199;롟;1;1
47200;론;1;1
47201;롡;1;1
47202;롢;1;1
47203;롣;1;1
47204;롤;1;1
47205;롥;1;1
47206;롦;1;1
47207;롧;1;1
47208;롨;1;1
47209;롩;1;1
47210;롪;1;1
47211;롫;1;1
47212;롬;1;1
47213;롭;1;1
47214;롮;1;1
47215;롯;1;1
47216;롰;1;1
47217;롱;1;1
47218;롲;1;1
47219;롳;1;1
47220;롴;1;1
47221;롵;1;1
47222;롶;1;1
47223;롷;1;1
47224;롸;1;1
47225;롹;1;1
47226;롺;1;1
47227;롻;1;1
47228;롼;1;1
47229;롽;1;1
47230;롾;1;1
47231;롿;1;1
47232;뢀;1;1
47233;뢁;1;1
47234;뢂;1;1
47235;뢃;1;1
47236;뢄;1;1
47237;뢅;1;1
47238;뢆;1;1
47239;뢇;1;1
47240;뢈;1;1
47241;뢉;1;1
47242;뢊;1;1
47243;뢋;1;1
47244;뢌;1;1
47245;뢍;1;1
47246;뢎;1;1
47247;뢏;1;1
47248;뢐;1;1
47249;뢑;1;1
47250;뢒;1;1
47251;뢓;1;1
47252;뢔;1;1
47253;뢕;1;1
47254;뢖;1;1
47255;뢗;1;1
47256;뢘;1;1
47257;뢙;1;1
47258;뢚;1;1
47259;뢛;1;1
47260;뢜;1;1
47261;뢝;1;1
47262;뢞;1;1
47263;뢟;1;1
47264;뢠;1;1
47265;뢡;1;1
47266;뢢;1;1
47267;뢣;1;1
47268;뢤;1;1
47269;뢥;1;1
47270;뢦;1;1
47271;뢧;1;1
47272;뢨;1;1
47273;뢩;1;1
47274;뢪;1;1
47275;뢫;1;1
47276;뢬;1;1
47277;뢭;1;1
47278;뢮;1;1
47279;뢯;1;1
47280;뢰;1;1
47281;뢱;1;1
47282;뢲;1;1
47283;뢳;1;1
47284;뢴;1;1
47285;뢵;1;1
47286;뢶;1;1
47287;뢷;1;1
47288;뢸;1;1
47289;뢹;1;1
47290;뢺;1;1
47291;뢻;1;1
47292;뢼;1;1
47293;뢽;1;1
47294;뢾;1;1
47295;뢿;1;1
47296;룀;1;1
47297;룁;1;1
47298;룂;1;1
47299;룃;1;1
47300;룄;1;1
47301;룅;1;1
47302;룆;1;1
47303;룇;1;1
47304;룈;1;1
47305;룉;1;1
47306;룊;1;1
47307;룋;1;1
47308;료;1;1
47309;룍;1;1
47310;룎;1;1
47311;룏;1;1
47312;룐;1;1
47313;룑;1;1
47314;룒;1;1
47315;룓;1;1
47316;룔;1;1
47317;룕;1;1
47318;룖;1;1
47319;룗;1;1
47320;룘;1;1
47321;룙;1;1
47322;룚;1;1
47323;룛;1;1
47324;룜;1;1
47325;룝;1;1
47326;룞;1;1
47327;룟;1;1
47328;룠;1;1
47329;룡;1;1
47330;룢;1;1
47331;룣;1;1
47332;룤;1;1
47333;룥;1;1
47334;룦;1;1
47335;룧;1;1
47336;루;1;1
47337;룩;1;1
47338;룪;1;1
47339;룫;1;1
47340;룬;1;1
47341;룭;1;1
47342;룮;1;1
47343;룯;1;1
47344;룰;1;1
47345;룱;1;1
47346;룲;1;1
47347;룳;1;1
47348;룴;1;1
47349;룵;1;1
47350;룶;1;1
47351;룷;1;1
47352;룸;1;1
47353;룹;1;1
47354;룺;1;1
47355;룻;1;1
47356;룼;1;1
47357;룽;1;1
47358;룾;1;1
47359;룿;1;1
47360;뤀;1;1
47361;뤁;1;1
47362;뤂;1;1
47363;뤃;1;1
47364;뤄;1;1
47365;뤅;1;1
47366;뤆;1;1
47367;뤇;1;1
47368;뤈;1;1
47369;뤉;1;1
47370;뤊;1;1
47371;뤋;1;1
47372;뤌;1;1
47373;뤍;1;1
47374;뤎;1;1
47375;뤏;1;1
47376;뤐;1;1
47377;뤑;1;1
47378;뤒;1;1
47379;뤓;1;1
47380;뤔;1;1
47381;뤕;1;1
47382;뤖;1;1
47383;뤗;1;1
47384;뤘;1;1
47385;뤙;1;1
47386;뤚;1;1
47387;뤛;1;1
47388;뤜;1;1
47389;뤝;1;1
47390;뤞;1;1
47391;뤟;1;1
47392;뤠;1;1
47393;뤡;1;1
47394;뤢;1;1
47395;뤣;1;1
47396;뤤;1;1
47397;뤥;1;1
47398;뤦;1;1
47399;뤧;1;1
47400;뤨;1;1
47401;뤩;1;1
47402;뤪;1;1
47403;뤫;1;1
47404;뤬;1;1
47405;뤭;1;1
47406;뤮;1;1
47407;뤯;1;1
47408;뤰;1;1
47409;뤱;1;1
47410;뤲;1;1
47411;뤳;1;1
47412;뤴;1;1
47413;뤵;1;1
47414;뤶;1;1
47415;뤷;1;1
47416;뤸;1;1
47417;뤹;1;1
47418;뤺;1;1
47419;뤻;1;1
47420;뤼;1;1
47421;뤽;1;1
47422;뤾;1;1
47423;뤿;1;1
47424;륀;1;1
47425;륁;1;1
47426;륂;1;1
47427;륃;1;1
47428;륄;1;1
47429;륅;1;1
47430;륆;1;1
47431;륇;1;1
47432;륈;1;1
47433;륉;1;1
47434;륊;1;1
47435;륋;1;1
47436;륌;1;1
47437;륍;1;1
47438;륎;1;1
47439;륏;1;1
47440;륐;1;1
47441;륑;1;1
47442;륒;1;1
47443;륓;1;1
47444;륔;1;1
47445;륕;1;1
47446;륖;1;1
47447;륗;1;1
47448;류;1;1
47449;륙;1;1
47450;륚;1;1
47451;륛;1;1
47452;륜;1;1
47453;륝;1;1
47454;륞;1;1
47455;륟;1;1
47456;률;1;1
47457;륡;1;1
47458;륢;1;1
47459;륣;1;1
47460;륤;1;1
47461;륥;1;1
47462;륦;1;1
47463;륧;1;1
47464;륨;1;1
47465;륩;1;1
47466;륪;1;1
47467;륫;1;1
47468;륬;1;1
47469;륭;1;1
47470;륮;1;1
47471;륯;1;1
47472;륰;1;1
47473;륱;1;1
47474;륲;1;1
47475;륳;1;1
47476;르;1;1
47477;륵;1;1
47478;륶;1;1
47479;륷;1;1
47480;른;1;1
47481;륹;1;1
47482;륺;1;1
47483;륻;1;1
47484;를;1;1
47485;륽;1;1
47486;륾;1;1
47487;륿;1;1
47488;릀;1;1
47489;릁;1;1
47490;릂;1;1
47491;릃;1;1
47492;름;1;1
47493;릅;1;1
47494;릆;1;1
47495;릇;1;1
47496;릈;1;1
47497;릉;1;1
47498;릊;1;1
47499;릋;1;1
47500;릌;1;1
47501;릍;1;1
47502;릎;1;1
47503;릏;1;1
47504;릐;1;1
47505;릑;1;1
47506;릒;1;1
47507;릓;1;1
47508;릔;1;1
47509;릕;1;1
47510;릖;1;1
47511;릗;1;1
47512;릘;1;1
47513;릙;1;1
47514;릚;1;1
47515;릛;1;1
47516;릜;1;1
47517;릝;1;1
47518;릞;1;1
47519;릟;1;1
47520;릠;1;1
47521;릡;1;1
47522;릢;1;1
47523;릣;1;1
47524;릤;1;1
47525;릥;1;1
47526;릦;1;1
47527;릧;1;1
47528;릨;1;1
47529;릩;1;1
47530;릪;1;1
47531;릫;1;1
47532;리;1;1
47533;릭;1;1
47534;릮;1;1
47535;릯;1;1
47536;린;1;1
47537;릱;1;1
47538;릲;1;1
47539;릳;1;1
47540;릴;1;1
47541;릵;1;1
47542;릶;1;1
47543;릷;1;1
47544;릸;1;1
47545;릹;1;1
47546;릺;1;1
47547;릻;1;1
47548;림;1;1
47549;립;1;1
47550;릾;1;1
47551;릿;1;1
47552;맀;1;1
47553;링;1;1
47554;맂;1;1
47555;맃;1;1
47556;맄;1;1
47557;맅;1;1
47558;맆;1;1
47559;맇;1;1
47560;마;1;1
47561;막;1;1
47562;맊;1;1
47563;맋;1;1
47564;만;1;1
47565;맍;1;1
47566;많;1;1
47567;맏;1;1
47568;말;1;1
47569;맑;1;1
47570;맒;1;1
47571;맓;1;1
47572;맔;1;1
47573;맕;1;1
47574;맖;1;1
47575;맗;1;1
47576;맘;1;1
47577;맙;1;1
47578;맚;1;1
47579;맛;1;1
47580;맜;1;1
47581;망;1;1
47582;맞;1;1
47583;맟;1;1
47584;맠;1;1
47585;맡;1;1
47586;맢;1;1
47587;맣;1;1
47588;매;1;1
47589;맥;1;1
47590;맦;1;1
47591;맧;1;1
47592;맨;1;1
47593;맩;1;1
47594;맪;1;1
47595;맫;1;1
47596;맬;1;1
47597;맭;1;1
47598;맮;1;1
47599;맯;1;1
47600;맰;1;1
47601;맱;1;1
47602;맲;1;1
47603;맳;1;1
47604;맴;1;1
47605;맵;1;1
47606;맶;1;1
47607;맷;1;1
47608;맸;1;1
47609;맹;1;1
47610;맺;1;1
47611;맻;1;1
47612;맼;1;1
47613;맽;1;1
47614;맾;1;1
47615;맿;1;1
47616;먀;1;1
47617;먁;1;1
47618;먂;1;1
47619;먃;1;1
47620;먄;1;1
47621;먅;1;1
47622;먆;1;1
47623;먇;1;1
47624;먈;1;1
47625;먉;1;1
47626;먊;1;1
47627;먋;1;1
47628;먌;1;1
47629;먍;1;1
47630;먎;1;1
47631;먏;1;1
47632;먐;1;1
47633;먑;1;1
47634;먒;1;1
47635;먓;1;1
47636;먔;1;1
47637;먕;1;1
47638;먖;1;1
47639;먗;1;1
47640;먘;1;1
47641;먙;1;1
47642;먚;1;1
47643;먛;1;1
47644;먜;1;1
47645;먝;1;1
47646;먞;1;1
47647;먟;1;1
47648;먠;1;1
47649;먡;1;1
47650;먢;1;1
47651;먣;1;1
47652;먤;1;1
47653;먥;1;1
47654;먦;1;1
47655;먧;1;1
47656;먨;1;1
47657;먩;1;1
47658;먪;1;1
47659;먫;1;1
47660;먬;1;1
47661;먭;1;1
47662;먮;1;1
47663;먯;1;1
47664;먰;1;1
47665;먱;1;1
47666;먲;1;1
47667;먳;1;1
47668;먴;1;1
47669;먵;1;1
47670;먶;1;1
47671;먷;1;1
47672;머;1;1
47673;먹;1;1
47674;먺;1;1
47675;먻;1;1
47676;먼;1;1
47677;먽;1;1
47678;먾;1;1
47679;먿;1;1
47680;멀;1;1
47681;멁;1;1
47682;멂;1;1
47683;멃;1;1
47684;멄;1;1
47685;멅;1;1
47686;멆;1;1
47687;멇;1;1
47688;멈;1;1
47689;멉;1;1
47690;멊;1;1
47691;멋;1;1
47692;멌;1;1
47693;멍;1;1
47694;멎;1;1
47695;멏;1;1
47696;멐;1;1
47697;멑;1;1
47698;멒;1;1
47699;멓;1;1
47700;메;1;1
47701;멕;1;1
47702;멖;1;1
47703;멗;1;1
47704;멘;1;1
47705;멙;1;1
47706;멚;1;1
47707;멛;1;1
47708;멜;1;1
47709;멝;1;1
47710;멞;1;1
47711;멟;1;1
47712;멠;1;1
47713;멡;1;1
47714;멢;1;1
47715;멣;1;1
47716;멤;1;1
47717;멥;1;1
47718;멦;1;1
47719;멧;1;1
47720;멨;1;1
47721;멩;1;1
47722;멪;1;1
47723;멫;1;1
47724;멬;1;1
47725;멭;1;1
47726;멮;1;1
47727;멯;1;1
47728;며;1;1
47729;멱;1;1
47730;멲;1;1
47731;멳;1;1
47732;면;1;1
47733;멵;1;1
47734;멶;1;1
47735;멷;1;1
47736;멸;1;1
47737;멹;1;1
47738;멺;1;1
47739;멻;1;1
47740;멼;1;1
47741;멽;1;1
47742;멾;1;1
47743;멿;1;1
47744;몀;1;1
47745;몁;1;1
47746;몂;1;1
47747;몃;1;1
47748;몄;1;1
47749;명;1;1
47750;몆;1;1
47751;몇;1;1
47752;몈;1;1
47753;몉;1;1
47754;몊;1;1
47755;몋;1;1
47756;몌;1;1
47757;몍;1;1
47758;몎;1;1
47759;몏;1;1
47760;몐;1;1
47761;몑;1;1
47762;몒;1;1
47763;몓;1;1
47764;몔;1;1
47765;몕;1;1
47766;몖;1;1
47767;몗;1;1
47768;몘;1;1
47769;몙;1;1
47770;몚;1;1
47771;몛;1;1
47772;몜;1;1
47773;몝;1;1
47774;몞;1;1
47775;몟;1;1
47776;몠;1;1
47777;몡;1;1
47778;몢;1;1
47779;몣;1;1
47780;몤;1;1
47781;몥;1;1
47782;몦;1;1
47783;몧;1;1
47784;모;1;1
47785;목;1;1
47786;몪;1;1
47787;몫;1;1
47788;몬;1;1
47789;몭;1;1
47790;몮;1;1
47791;몯;1;1
47792;몰;1;1
47793;몱;1;1
47794;몲;1;1
47795;몳;1;1
47796;몴;1;1
47797;몵;1;1
47798;몶;1;1
47799;몷;1;1
47800;몸;1;1
47801;몹;1;1
47802;몺;1;1
47803;못;1;1
47804;몼;1;1
47805;몽;1;1
47806;몾;1;1
47807;몿;1;1
47808;뫀;1;1
47809;뫁;1;1
47810;뫂;1;1
47811;뫃;1;1
47812;뫄;1;1
47813;뫅;1;1
47814;뫆;1;1
47815;뫇;1;1
47816;뫈;1;1
47817;뫉;1;1
47818;뫊;1;1
47819;뫋;1;1
47820;뫌;1;1
47821;뫍;1;1
47822;뫎;1;1
47823;뫏;1;1
47824;뫐;1;1
47825;뫑;1;1
47826;뫒;1;1
47827;뫓;1;1
47828;뫔;1;1
47829;뫕;1;1
47830;뫖;1;1
47831;뫗;1;1
47832;뫘;1;1
47833;뫙;1;1
47834;뫚;1;1
47835;뫛;1;1
47836;뫜;1;1
47837;뫝;1;1
47838;뫞;1;1
47839;뫟;1;1
47840;뫠;1;1
47841;뫡;1;1
47842;뫢;1;1
47843;뫣;1;1
47844;뫤;1;1
47845;뫥;1;1
47846;뫦;1;1
47847;뫧;1;1
47848;뫨;1;1
47849;뫩;1;1
47850;뫪;1;1
47851;뫫;1;1
47852;뫬;1;1
47853;뫭;1;1
47854;뫮;1;1
47855;뫯;1;1
47856;뫰;1;1
47857;뫱;1;1
47858;뫲;1;1
47859;뫳;1;1
47860;뫴;1;1
47861;뫵;1;1
47862;뫶;1;1
47863;뫷;1;1
47864;뫸;1;1
47865;뫹;1;1
47866;뫺;1;1
47867;뫻;1;1
47868;뫼;1;1
47869;뫽;1;1
47870;뫾;1;1
47871;뫿;1;1
47872;묀;1;1
47873;묁;1;1
47874;묂;1;1
47875;묃;1;1
47876;묄;1;1
47877;묅;1;1
47878;묆;1;1
47879;묇;1;1
47880;묈;1;1
47881;묉;1;1
47882;묊;1;1
47883;묋;1;1
47884;묌;1;1
47885;묍;1;1
47886;묎;1;1
47887;묏;1;1
47888;묐;1;1
47889;묑;1;1
47890;묒;1;1
47891;묓;1;1
47892;묔;1;1
47893;묕;1;1
47894;묖;1;1
47895;묗;1;1
47896;묘;1;1
47897;묙;1;1
47898;묚;1;1
47899;묛;1;1
47900;묜;1;1
47901;묝;1;1
47902;묞;1;1
47903;묟;1;1
47904;묠;1;1
47905;묡;1;1
47906;묢;1;1
47907;묣;1;1
47908;묤;1;1
47909;묥;1;1
47910;묦;1;1
47911;묧;1;1
47912;묨;1;1
47913;묩;1;1
47914;묪;1;1
47915;묫;1;1
47916;묬;1;1
47917;묭;1;1
47918;묮;1;1
47919;묯;1;1
47920;묰;1;1
47921;묱;1;1
47922;묲;1;1
47923;묳;1;1
47924;무;1;1
47925;묵;1;1
47926;묶;1;1
47927;묷;1;1
47928;문;1;1
47929;묹;1;1
47930;묺;1;1
47931;묻;1;1
47932;물;1;1
47933;묽;1;1
47934;묾;1;1
47935;묿;1;1
47936;뭀;1;1
47937;뭁;1;1
47938;뭂;1;1
47939;뭃;1;1
47940;뭄;1;1
47941;뭅;1;1
47942;뭆;1;1
47943;뭇;1;1
47944;뭈;1;1
47945;뭉;1;1
47946;뭊;1;1
47947;뭋;1;1
47948;뭌;1;1
47949;뭍;1;1
47950;뭎;1;1
47951;뭏;1;1
47952;뭐;1;1
47953;뭑;1;1
47954;뭒;1;1
47955;뭓;1;1
47956;뭔;1;1
47957;뭕;1;1
47958;뭖;1;1
47959;뭗;1;1
47960;뭘;1;1
47961;뭙;1;1
47962;뭚;1;1
47963;뭛;1;1
47964;뭜;1;1
47965;뭝;1;1
47966;뭞;1;1
47967;뭟;1;1
47968;뭠;1;1
47969;뭡;1;1
47970;뭢;1;1
47971;뭣;1;1
47972;뭤;1;1
47973;뭥;1;1
47974;뭦;1;1
47975;뭧;1;1
47976;뭨;1;1
47977;뭩;1;1
47978;뭪;1;1
47979;뭫;1;1
47980;뭬;1;1
47981;뭭;1;1
47982;뭮;1;1
47983;뭯;1;1
47984;뭰;1;1
47985;뭱;1;1
47986;뭲;1;1
47987;뭳;1;1
47988;뭴;1;1
47989;뭵;1;1
47990;뭶;1;1
47991;뭷;1;1
47992;뭸;1;1
47993;뭹;1;1
47994;뭺;1;1
47995;뭻;1;1
47996;뭼;1;1
47997;뭽;1;1
47998;뭾;1;1
47999;뭿;1;1
48000;뮀;1;1
48001;뮁;1;1
48002;뮂;1;1
48003;뮃;1;1
48004;뮄;1;1
48005;뮅;1;1
48006;뮆;1;1
48007;뮇;1;1
48008;뮈;1;1
48009;뮉;1;1
48010;뮊;1;1
48011;뮋;1;1
48012;뮌;1;1
48013;뮍;1;1
48014;뮎;1;1
48015;뮏;1;1
48016;뮐;1;1
48017;뮑;1;1
48018;뮒;1;1
48019;뮓;1;1
48020;뮔;1;1
48021;뮕;1;1
48022;뮖;1;1
48023;뮗;1;1
48024;뮘;1;1
48025;뮙;1;1
48026;뮚;1;1
48027;뮛;1;1
48028;뮜;1;1
48029;뮝;1;1
48030;뮞;1;1
48031;뮟;1;1
48032;뮠;1;1
48033;뮡;1;1
48034;뮢;1;1
48035;뮣;1;1
48036;뮤;1;1
48037;뮥;1;1
48038;뮦;1;1
48039;뮧;1;1
48040;뮨;1;1
48041;뮩;1;1
48042;뮪;1;1
48043;뮫;1;1
48044;뮬;1;1
48045;뮭;1;1
48046;뮮;1;1
48047;뮯;1;1
48048;뮰;1;1
48049;뮱;1;1
48050;뮲;1;1
48051;뮳;1;1
48052;뮴;1;1
48053;뮵;1;1
48054;뮶;1;1
48055;뮷;1;1
48056;뮸;1;1
48057;뮹;1;1
48058;뮺;1;1
48059;뮻;1;1
48060;뮼;1;1
48061;뮽;1;1
48062;뮾;1;1
48063;뮿;1;1
48064;므;1;1
48065;믁;1;1
48066;믂;1;1
48067;믃;1;1
48068;믄;1;1
48069;믅;1;1
48070;믆;1;1
48071;믇;1;1
48072;믈;1;1
48073;믉;1;1
48074;믊;1;1
48075;믋;1;1
48076;믌;1;1
48077;믍;1;1
48078;믎;1;1
48079;믏;1;1
48080;믐;1;1
48081;믑;1;1
48082;믒;1;1
48083;믓;1;1
48084;믔;1;1
48085;믕;1;1
48086;믖;1;1
48087;믗;1;1
48088;믘;1;1
48089;믙;1;1
48090;믚;1;1
48091;믛;1;1
48092;믜;1;1
48093;믝;1;1
48094;믞;1;1
48095;믟;1;1
48096;믠;1;1
48097;믡;1;1
48098;믢;1;1
48099;믣;1;1
48100;믤;1;1
48101;믥;1;1
48102;믦;1;1
48103;믧;1;1
48104;믨;1;1
48105;믩;1;1
48106;믪;1;1
48107;믫;1;1
48108;믬;1;1
48109;믭;1;1
48110;믮;1;1
48111;믯;1;1
48112;믰;1;1
48113;믱;1;1
48114;믲;1;1
48115;믳;1;1
48116;믴;1;1
48117;믵;1;1
48118;믶;1;1
48119;믷;1;1
48120;미;1;1
48121;믹;1;1
48122;믺;1;1
48123;믻;1;1
48124;민;1;1
48125;믽;1;1
48126;믾;1;1
48127;믿;1;1
48128;밀;1;1
48129;밁;1;1
48130;밂;1;1
48131;밃;1;1
48132;밄;1;1
48133;밅;1;1
48134;밆;1;1
48135;밇;1;1
48136;밈;1;1
48137;밉;1;1
48138;밊;1;1
48139;밋;1;1
48140;밌;1;1
48141;밍;1;1
48142;밎;1;1
48143;및;1;1
48144;밐;1;1
48145;밑;1;1
48146;밒;1;1
48147;밓;1;1
48148;바;1;1
48149;박;1;1
48150;밖;1;1
48151;밗;1;1
48152;반;1;1
48153;밙;1;1
48154;밚;1;1
48155;받;1;1
48156;발;1;1
48157;밝;1;1
48158;밞;1;1
48159;밟;1;1
48160;밠;1;1
48161;밡;1;1
48162;밢;1;1
48163;밣;1;1
48164;밤;1;1
48165;밥;1;1
48166;밦;1;1
48167;밧;1;1
48168;밨;1;1
48169;방;1;1
48170;밪;1;1
48171;밫;1;1
48172;밬;1;1
48173;밭;1;1
48174;밮;1;1
48175;밯;1;1
48176;배;1;1
48177;백;1;1
48178;밲;1;1
48179;밳;1;1
48180;밴;1;1
48181;밵;1;1
48182;밶;1;1
48183;밷;1;1
48184;밸;1;1
48185;밹;1;1
48186;밺;1;1
48187;밻;1;1
48188;밼;1;1
48189;밽;1;1
48190;밾;1;1
48191;밿;1;1
48192;뱀;1;1
48193;뱁;1;1
48194;뱂;1;1
48195;뱃;1;1
48196;뱄;1;1
48197;뱅;1;1
48198;뱆;1;1
48199;뱇;1;1
48200;뱈;1;1
48201;뱉;1;1
48202;뱊;1;1
48203;뱋;1;1
48204;뱌;1;1
48205;뱍;1;1
48206;뱎;1;1
48207;뱏;1;1
48208;뱐;1;1
48209;뱑;1;1
48210;뱒;1;1
48211;뱓;1;1
48212;뱔;1;1
48213;뱕;1;1
48214;뱖;1;1
48215;뱗;1;1
48216;뱘;1;1
48217;뱙;1;1
48218;뱚;1;1
48219;뱛;1;1
48220;뱜;1;1
48221;뱝;1;1
48222;뱞;1;1
48223;뱟;1;1
48224;뱠;1;1
48225;뱡;1;1
48226;뱢;1;1
48227;뱣;1;1
48228;뱤;1;1
48229;뱥;1;1
48230;뱦;1;1
48231;뱧;1;1
48232;뱨;1;1
48233;뱩;1;1
48234;뱪;1;1
48235;뱫;1;1
48236;뱬;1;1
48237;뱭;1;1
48238;뱮;1;1
48239;뱯;1;1
48240;뱰;1;1
48241;뱱;1;1
48242;뱲;1;1
48243;뱳;1;1
48244;뱴;1;1
48245;뱵;1;1
48246;뱶;1;1
48247;뱷;1;1
48248;뱸;1;1
48249;뱹;1;1
48250;뱺;1;1
48251;뱻;1;1
48252;뱼;1;1
48253;뱽;1;1
48254;뱾;1;1
48255;뱿;1;1
48256;벀;1;1
48257;벁;1;1
48258;벂;1;1
48259;벃;1;1
48260;버;1;1
48261;벅;1;1
48262;벆;1;1
48263;벇;1;1
48264;번;1;1
48265;벉;1;1
48266;벊;1;1
48267;벋;1;1
48268;벌;1;1
48269;벍;1;1
48270;벎;1;1
48271;벏;1;1
48272;벐;1;1
48273;벑;1;1
48274;벒;1;1
48275;벓;1;1
48276;범;1;1
48277;법;1;1
48278;벖;1;1
48279;벗;1;1
48280;벘;1;1
48281;벙;1;1
48282;벚;1;1
48283;벛;1;1
48284;벜;1;1
48285;벝;1;1
48286;벞;1;1
48287;벟;1;1
48288;베;1;1
48289;벡;1;1
48290;벢;1;1
48291;벣;1;1
48292;벤;1;1
48293;벥;1;1
48294;벦;1;1
48295;벧;1;1
48296;벨;1;1
48297;벩;1;1
48298;벪;1;1
48299;벫;1;1
48300;벬;1;1
48301;벭;1;1
48302;벮;1;1
48303;벯;1;1
48304;벰;1;1
48305;벱;1;1
48306;벲;1;1
48307;벳;1;1
48308;벴;1;1
48309;벵;1;1
48310;벶;1;1
48311;벷;1;1
48312;벸;1;1
48313;벹;1;1
48314;벺;1;1
48315;벻;1;1
48316;벼;1;1
48317;벽;1;1
48318;벾;1;1
48319;벿;1;1
48320;변;1;1
48321;볁;1;1
48322;볂;1;1
48323;볃;1;1
48324;별;1;1
48325;볅;1;1
48326;볆;1;1
48327;볇;1;1
48328;볈;1;1
48329;볉;1;1
48330;볊;1;1
48331;볋;1;1
48332;볌;1;1
48333;볍;1;1
48334;볎;1;1
48335;볏;1;1
48336;볐;1;1
48337;병;1;1
48338;볒;1;1
48339;볓;1;1
48340;볔;1;1
48341;볕;1;1
48342;볖;1;1
48343;볗;1;1
48344;볘;1;1
48345;볙;1;1
48346;볚;1;1
48347;볛;1;1
48348;볜;1;1
48349;볝;1;1
48350;볞;1;1
48351;볟;1;1
48352;볠;1;1
48353;볡;1;1
48354;볢;1;1
48355;볣;1;1
48356;볤;1;1
48357;볥;1;1
48358;볦;1;1
48359;볧;1;1
48360;볨;1;1
48361;볩;1;1
48362;볪;1;1
48363;볫;1;1
48364;볬;1;1
48365;볭;1;1
48366;볮;1;1
48367;볯;1;1
48368;볰;1;1
48369;볱;1;1
48370;볲;1;1
48371;볳;1;1
48372;보;1;1
48373;복;1;1
48374;볶;1;1
48375;볷;1;1
48376;본;1;1
48377;볹;1;1
48378;볺;1;1
48379;볻;1;1
48380;볼;1;1
48381;볽;1;1
48382;볾;1;1
48383;볿;1;1
48384;봀;1;1
48385;봁;1;1
48386;봂;1;1
48387;봃;1;1
48388;봄;1;1
48389;봅;1;1
48390;봆;1;1
48391;봇;1;1
48392;봈;1;1
48393;봉;1;1
48394;봊;1;1
48395;봋;1;1
48396;봌;1;1
48397;봍;1;1
48398;봎;1;1
48399;봏;1;1
48400;봐;1;1
48401;봑;1;1
